,Code,Name,Close,Stocks,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
384,088910,동우팜투테이블,3050.0,25831764.0,78786880200.0,290542428114,100161747304,190380680810,1092424104,0.41383863039458996,72.12114774062144
451,281740,레이크머티리얼즈,4820.0,65730548.0,316821241360.0,113977990318,65409061245,48568929073,4375758551,6.523125945062775,72.40373015727668
279,060260,뉴보텍,1220.0,33433750.0,40789175000.0,52521899106,33100751220,19421147886,562791955,2.100245322234709,72.47647134543705
928,230360,에코마케팅,18050.0,32733029.0,590831173450.0,243102055306,87122948736,155979106570,8132079728,3.7878866371429556,72.65437541342315
433,263020,디케이앤디,8810.0,7763202.0,68393809620.0,93459617476,36856305135,56603312341,937088243,1.2083004826284642,72.98545268377676
1559,047080,한빛소프트,5540.0,24779836.0,137280291440.0,55868564572,36481526032,19387038540,1874467809,7.081034638516791,73.23694265693308
1298,047820,초록뱀미디어,3055.0,180870614.0,552559725770.0,321090931307,108028390925,213062540382,7542854816,2.5934156458442446,73.25604684819112
610,018260,삼성에스디에스,157000.0,77377800.0,12148314600000.0,9918291459973,2834225380370,7084066079603,164760038787,1.7148787805605572,73.73338031138248
811,012170,아센디오,2635.0,63509196.0,167346731460.0,26860413207,6010170042,20850243165,2268139420,8.026128526928382,73.78150125356933
758,011930,신성이엔지,2225.0,204022759.0,453950638775.0,452635245184,248258746604,0,6141969931,inf,73.90961594973005
1345,101670,코리아에스이,1555.0,18900000.0,29389500000.0,28855649394,6116405308,22739244086,396848460,1.292457211367655,74.05723585269803
807,036010,아비코전자,11800.0,13292934.0,156856621200.0,139616101426,36971375177,102644726249,2111028857,1.5281508064962874,74.30339982320763
1090,018000,유니슨,3275.0,121733751.0,398678034525.0,271855368971,190399545735,81455823236,5365168427,4.894408020037066,74.30857762426776
377,041930,동아화성,14250.0,15800000.0,225150000000.0,256215864825,120973005121,135242859704,3027432258,1.6647828986519195,74.36995473805908
1152,063760,이엘피,7570.0,9325130.0,70591234100.0,82585261833,15469312390,67115949443,947709736,1.051780309834572,74.48613369526468
441,300120,라온피플,16800.0,10518156.0,176705020800.0,59233507314,4487334693,54746172621,2371898979,3.2277146025038834,74.49938735354546
1542,054040,한국컴퓨터,4050.0,16071290.0,65088724500.0,134673656970,30976935696,103696721274,869723604,0.6276835342557718,74.83840176424602
844,001540,안국약품,9990.0,13042420.0,130293775800.0,199067834046,57421582045,141646252001,1740010142,0.9198533244570435,74.88104388301893
1330,256940,케이피에스,13200.0,17985533.0,237409035600.0,72872528469,13193117102,59679411367,3166705939,3.9780726746791673,74.97034463356908
904,200710,에이디테크놀로지,21150.0,13329832.0,281925946800.0,231253379150,73378614138,157874765012,3748032721,1.7857568736749723,75.21971332330853
1371,052330,코텍,10850.0,15574552.0,168983889200.0,330072390836,34186723744,295885667092,2245826797,0.5711121152328669,75.2435091725375
1270,314130,지놈앤컴퍼니,38400.0,13496620.0,518270208000.0,110651447407,6389394821,104262052586,6883748498,4.970842172635222,75.28895167372514
1040,215360,우리산업,23850.0,9132163.0,217802087550.0,258272105369,132869321165,125402784204,2891186905,1.7368201904966374,75.33310529780502
1286,036890,진성티이씨,11200.0,22482268.0,251801401600.0,313297801300,156899837858,156397963442,3341430515,1.6100043508135593,75.35736579576906
205,204020,그리티,2805.0,20147430.0,56513541150.0,96548910224,23308175808,73240734416,749497135,0.7716135235483682,75.40194419822565
845,053800,안랩,73600.0,10013855.0,737019728000.0,315364161195,78688089635,236676071560,9727489123,3.114044115833473,75.76669772442777
1444,214450,파마리서치,88300.0,10111930.0,892883419000.0,338573409984,45588930286,292984479698,11758040532,3.0475451120153485,75.93811371631016
919,230980,에이트원,1905.0,57868076.0,110238684780.0,72209786571,37955846329,34253940242,1449964009,3.2182774886969745,76.02856629250306
1519,036460,한국가스공사,43300.0,92313000.0,3997152900000.0,35492647816911,27245508393696,8247139423215,52566556146,0.4846714351340239,76.0398472537973
1432,356860,티엘비,37600.0,4916315.0,184853444000.0,114399157032,38963713407,75435443625,2426380087,2.4504852774371155,76.18486690951812
254,002350,넥센타이어,7490.0,97667877.0,731532398730.0,3609033590362,2028112887311,1580920703051,9600445461,0.46272554804186217,76.19775579182367
1384,066310,큐에스아이,16300.0,8491100.0,138404930000.0,78150456459,21046354551,57104101908,1813012549,2.4237300890045197,76.3397529026149
113,099220,SDN,2065.0,53169438.0,109794889470.0,189714808914,101201964021,88512844893,1438090925,1.2404401824698674,76.34766867748644
102,030190,NICE평가정보,20000.0,60714820.0,1214296400000.0,375591532470,101567899414,274023633056,15891725942,4.431356472643526,76.41060539502223
1314,001620,케이비아이동국실업,948.0,87217977.0,82682642196.0,576573105646,377992904396,198580201250,1073546020,0.4163690119938379,77.01825599986854
756,025870,신라에스지,12800.0,4000000.0,51200000000.0,44960350942,29606960000,15353390942,664490497,3.3347682081057246,77.05151575704174
248,085910,네오티스,4860.0,13468654.0,65457658440.0,97351229288,50615681099,46735548189,847632136,1.4005967828875614,77.22413492826799
258,137940,넥스트아이,1655.0,77116173.0,127627266315.0,153028582351,35632660495,117395921856,1652460524,1.0871524691594479,77.23468395242584
664,063170,서울옥션,31000.0,16917500.0,524442500000.0,173290757197,98608460599,74682296598,6768784619,7.0223135052068635,77.479566793703
1637,011080,형지I&C,1650.0,38955668.0,64276852200.0,63269682248,48694092025,14575590223,823703080,4.409897041326832,78.03400735128974
251,306620,네온테크,3125.0,39813894.0,124418418750.0,67275218859,32641995709,34633223150,1593779412,3.5924585537745424,78.06501816576358
43,039570,HDC아이콘트롤스,11500.0,16460000.0,189290000000.0,209162674160,44873557025,164289117135,2424535457,1.1521761349807256,78.07268788480333
1577,018880,한온시스템,14600.0,533800000.0,7793480000000.0,7675927108271,5326298353446,2349628754825,99653515649,3.3168984606593552,78.20577075725282
949,101400,엔시트론,1160.0,32295909.0,37463254440.0,35382311057,16141203795,19241107262,478682591,1.9470425443751678,78.26324822412437
310,108380,대양전기공업,16200.0,9567333.0,154990794600.0,270895604822,48919668204,221975936618,1973384849,0.6982324163664856,78.54058202511314
1114,056080,유진로봇,3155.0,37512152.0,118350839560.0,72563757468,35968662950,36595094518,1501378899,3.2340629562190872,78.82809571842797
440,042510,라온시큐어,4570.0,38666746.0,176707029220.0,49615830483,13012159898,36603670585,2236810424,4.827576753802764,78.99955549384546
902,058610,에스피지,9780.0,22177360.0,216894580800.0,330283898625,161169784015,169114114610,2745397495,1.2825338754259998,79.00297905677225
1381,051780,큐로홀딩스,618.0,124422450.0,76893074100.0,66081990432,32399432107,33682558325,964657226,2.2828751117437576,79.71025565095388
1288,010640,진양폴리,4130.0,10000000.0,41300000000.0,44980644052,18351180004,26629464048,517392998,1.5509136768789693,79.82326811465663
1240,094970,제이엠티,3330.0,16748240.0,55771639200.0,98575522430,36937603430,61637919000,697808143,0.9048267706766674,79.92403035056013
323,290120,대유에이피,6410.0,11433599.0,73289369590.0,201674988069,144616373502,57058614567,915078460,1.28445757307937,80.09080400603025
1025,321820,와이더플래닛,17850.0,6897482.0,123120053700.0,22515683624,10307194095,12208489529,1530542456,10.08479004774023,80.44210287492999
1221,095700,제넥신,65000.0,25029132.0,1626893580000.0,786661093735,72432884214,714228209521,20104722023,2.2778343928631477,80.92096862313329
354,194480,데브시스터즈,112800.0,11466600.0,1293432480000.0,206856554688,64627467326,142229087362,15958453870,9.094008152551588,81.04998708123595
680,086710,선진뷰티사이언스,15700.0,6115650.0,96015705000.0,103520989426,54353503232,49167486194,1183880015,1.9528292461638395,81.10256426619382
1228,054950,제이브이엠,15000.0,12089892.0,181348380000.0,199713890623,60666127193,139047763430,2233463832,1.304216447115276,81.19602269879067
1403,023160,태광,10850.0,26500000.0,287525000000.0,480160134761,44495586964,435664547797,3527109376,0.6599687797731333,81.51859478938937
1091,000910,유니온,8690.0,15611619.0,135664969110.0,362324340247,175258213883,187066126364,1661374185,0.7252246665225656,81.65828645640116
1477,114630,폴라리스우노,5140.0,13573965.0,69770180100.0,110561271134,34627484652,75933786482,851215598,0.9188291975475097,81.96534493015717
1364,138490,코오롱플라스틱,15700.0,38000000.0,596600000000.0,353570369312,142977540299,210592829013,7251195115,2.8329549624083903,82.27609249761582
1543,161890,한국콜마,43950.0,22881180.0,1005627861000.0,2429177907809,1411239913815,1017937993994,12170708493,0.9879067948473956,82.62689567976986
421,039840,디오,37850.0,15774309.0,597057595650.0,335485447018,160899518356,174585928662,7216195521,3.4198494702623434,82.73855578226647
348,317330,덕산테코피아,23700.0,18377428.0,435545043600.0,187225890828,19282955605,167942935223,5248226267,2.5934109286685345,82.98899884302568
246,950220,네오이뮨텍(Reg.S),11800.0,98532010.0,1162677718000.0,193816510770,15652437767,178164073002,13996333108,6.525882005329707,83.07016623771541
1538,025770,한국정보통신,9130.0,37444271.0,341866194230.0,358166454000,142799239000,215367215000,4114808000,1.5873641409626809,83.08193097466516
1065,131390,원익피앤이,33900.0,14818910.0,502361049000.0,197073538653,81939580076,115133958577,6025039636,4.3632743563145,83.37887870452509
1665,200670,휴메딕스,26500.0,9971194.0,264236641000.0,202794401439,64441130179,138353271260,3165153876,1.9098691241165815,83.48303158452825
1620,052260,현대바이오랜드,18550.0,15000000.0,278250000000.0,190241589745,47187999779,143053589966,3325123283,1.9450752691081192,83.68110783217537
724,154040,솔루에타,3170.0,13825216.0,43825934720.0,239555275839,183787941231,55767334608,523176447,0.7858710664237668,83.76893679237055
1196,013360,일성건설,6500.0,54024880.0,351161720000.0,349097856717,249670890293,99426966424,4189519935,3.5318559202791433,83.8190832000421
1560,009240,한샘,89600.0,23533928.0,2108639948800.0,1210233358973,560232069252,650001289721,25063907821,3.244055022883249,84.13053398773111
449,228670,레이,28550.0,13306534.0,379901545700.0,163939820932,58763397562,105176423370,4507489011,3.612040926354235,84.28230102677892
459,023530,롯데쇼핑,103000.0,28288755.0,2913741765000.0,34315152435966,22731251780027,11583900655939,34516963265,0.25153373216353864,84.41477723952956
259,348210,넥스틴,50200.0,9563400.0,480082680000.0,66387675241,11209252392,55178422849,5686305232,8.700550961990762,84.42787722655265
83,051900,LG생활건강,1229000.0,15618197.0,19194764113000.0,7030211563500,1867839409074,5162372154426,226350644212,3.718206192582071,84.8010138421439
141,003570,SNT중공업,9180.0,33252697.0,305259758460.0,901148076397,250471921869,650676154528,3587577074,0.46914237802587866,85.08800010800827
445,171010,램테크놀러지,6400.0,11606968.0,74284595200.0,68526957103,27301721265,41225235838,872135661,1.8019204424181128,85.17550482321121
1177,216050,인크로스,45900.0,8056777.0,369806064300.0,183433619850,104557727004,78875892846,4337313851,4.6884548745713985,85.26154136038333
1567,014680,한솔케미칼,338500.0,11335195.0,3836963507500.0,1118586231972,421987658620,696598573352,44975784591,5.508141495376182,85.31176370556982
125,011790,SKC,174500.0,37868298.0,6608018001000.0,5666063224750,3659051615793,2007011608957,77079019204,3.2924662575489747,85.73043701439676
1230,287410,제이시스메디칼,6780.0,71299472.0,483410420160.0,50496191828,23476612551,27019579277,5634330672,17.89111574255694,85.79731086113293
616,006110,삼아알미늄,23800.0,11000000.0,261800000000.0,219746558303,104884267773,114862290530,3050337586,2.279251082248116,85.82656595177265
631,054090,삼진엘앤디,3920.0,24959232.0,97840189440.0,180755730188,89060209945,91695520243,1138635967,1.0670116618643546,85.9275416161169
1259,034940,조아제약,3985.0,30979827.0,123454610595.0,84086937265,29912401745,54174535520,1435358866,2.278830993381076,86.0095781754136
1375,031820,콤텍시스템,948.0,121051466.0,114756789768.0,176513851812,78405398954,98108452858,1320408942,1.1696931958971613,86.91003682100178
365,086450,동국제약,22000.0,44460000.0,978120000000.0,717187345582,262666704671,454520640911,11246514821,2.1519814766597727,86.97094304927337
913,067630,에이치엘비생명과학,15200.0,95498081.0,1451570831200.0,295947670227,40483766225,255463904002,16663480604,5.682097581929367,87.11090231962442
238,004270,남성,3245.0,36212160.0,117508459200.0,196656787288,120009353674,76647433614,1347808716,1.5331036364737012,87.18481918468318
196,339770,교촌에프앤비,17700.0,24982540.0,442190958000.0,236763763990,74715701181,162048062809,5060381911,2.728764234109938,87.38292203574356
393,005290,동진쎄미켐,32550.0,51414494.0,1673541779700.0,1044572548873,552589183312,491983365561,19102099546,3.40162269062022,87.61035799598487
114,036540,SFA반도체,6770.0,164460303.0,1113396251310.0,623198028006,238357426783,384840601223,12705229128,2.8931361394086137,87.63291398313143
1109,056090,유앤아이,4880.0,9276924.0,45271389120.0,66162915819,35626607863,30536307956,516597269,1.4825429840841235,87.6338142623824
87,037560,LG헬로비전,6940.0,77446865.0,537481243100.0,1450239850968,812474068147,0,6129357491,inf,87.68965489273661
346,299170,더블유에스아이,2640.0,29237963.0,77188222320.0,30874075585,3776589524,27097486061,876354388,2.8485381317749985,88.07877655083985
956,183490,엔지켐생명과학,68500.0,8331345.0,570697132500.0,144710691236,55650495854,89060195382,6446337948,6.407993268509535,88.53043962379616
866,102120,어보브반도체,12900.0,17459653.0,225229523700.0,119904448592,17907977333,101996471259,2527539104,2.208208979387864,89.11020341626335
340,003490,대한항공,30100.0,347820825.0,10469406832500.0,26323551315065,19851733784446,6471817530619,116822275843,1.617691905398737,89.61824067329474
1492,075130,플랜티넷,12050.0,8960000.0,107968000000.0,85332982862,9862283972,75470698890,1197340684,1.4305949406585654,90.17316578545325
511,009680,모토닉,10900.0,33000000.0,359700000000.0,443109906805,29818752389,413291154416,3982122105,0.8703307490533475,90.32872185118492
557,225530,보광산업,6550.0,36338727.0,238018661850.0,139605245587,59459322207,80145923380,2630698726,2.9698162028961828,90.4773547413806
1331,024880,케이피에프,4845.0,17718250.0,85844921250.0,423869930617,274581732887,149288197730,943627053,0.5750281841117649,90.97335751140234
497,090370,메타랩스,997.0,66336315.0,66137306055.0,79215939978,16431303113,62784636865,724683101,1.053399515509008,91.26376199988138
