,Code,Name,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
903,224110,에이텍티앤,139641000000.0,98001693160,20295725371,77705967789,1556764144.0,1.797043444323043,89.69952226751697
822,175250,아이큐어,401259073800.0,235542990478,128201511202,107341479276,4462367851.0,3.738154872714855,89.92066257157158
1536,047080,한빛소프트,137280291440.0,42237421666,24821651196,17415770470,1523567073.0,7.882527602007378,90.10452763965712
396,066670,디스플레이텍,156825192020.0,184112207471,35478271037,148633936434,1735241727.0,1.055110264738479,90.37656804803196
1280,284620,카이노스메드,316205112000.0,34664435404,23672545517,10991889887,3490600901.0,28.767128787741285,90.58758677035017
126,068400,SK렌터카,550880036000.0,2410328767468,1941036040808,469292726660,6040906225.0,1.1738516382315671,91.19162183319607
778,112610,씨에스윈드,2568238442700.0,1354157737598,420161069396,933996668202,28141359238.0,2.7497297689980136,91.26206097508047
881,039440,에스티아이,265152500000.0,231545659343,58278023767,173267635576,2900454376.0,1.5303059865654873,91.41757312027445
1410,356860,티엘비,184853444000.0,114350958354,41324771608,73026186746,2021620502.0,2.531330913429152,91.4382515497461
1239,185750,종근당,1353992731500.0,941499511450,392457342869,549042168581,14735139823.0,2.466099707786372,91.88869245655613
1295,002380,KCC,2803681600500.0,12932793934525,7677667292164,5255126642361,30431137644.0,0.533513612764311,92.13200088997633
260,278650,노터스,192770010400.0,75238181320,19462277057,55775904263,2086548461.0,3.456152131412016,92.38702766942349
1196,000950,전방,67620000000.0,376614996314,235527189720,141087806594,730361727.0,0.479276002883694,92.58425996355639
1290,214370,케어젠,712260900000.0,226451353819,26077938372,200373415447,7665501460.0,3.5546676609322825,92.91771761008836
1462,220100,퓨쳐켐,262002643200.0,80743489299,21831908370,58911580929,2818191183.0,4.447387747338923,92.96837091126476
1159,119610,인터로조,385772623250.0,198220583015,62584791326,135635791689,4124906362.0,2.844180127134437,93.52275891735745
898,067630,에이치엘비생명과학,1451570831200.0,308184049693,35955191828,272228857865,15508828108.0,5.332171036473448,93.59642270141795
275,085670,뉴프렉스,112938497745.0,130481441460,91125807778,39355633682,1204733777.0,2.8696907451055584,93.74560579370225
1083,048430,유라테크,137088000000.0,139677099158,25195602142,114481497016,1458784520.0,1.1974686178399685,93.97412580166397
351,075970,동국알앤에스,98440000000.0,128158330370,47610024090,80548306280,1046371986.0,1.2221237732523555,94.07744216883115
1475,137400,피엔티,795941930000.0,417643985015,284790510219,132853474796,8452136289.0,5.9911261728170055,94.17050350168579
1604,011210,현대위아,2118496965700.0,7755774000000,4190818000000,3564956000000,22494000000.0,0.5942561326703611,94.18053550724638
1198,022220,정산애강,113430128010.0,98950600542,12037367445,86913233097,1201938026.0,1.305096174289198,94.37269273149695
1156,083640,인콘,82842016495.0,103814669869,19271126940,84543542929,875722502.0,0.9798739634624852,94.59847874846545
989,014940,오리엔탈정공,198701161960.0,179957432582,117636635135,62320797447,2100189133.0,3.188360388504064,94.6110799441033
438,281740,레이크머티리얼즈,316821241360.0,103879052799,59678089333,44200963466,3328004943.0,7.167745146634719,95.19854891633796
25,245620,EDGC,328076073920.0,169438278583,102406184629,67032093954,3444142432.0,4.894313373906213,95.25624459424215
1149,277410,인산가,71692647750.0,67830553224,32053365238,35777187986,752138209.0,2.0038648028473927,95.31844931175408
1399,214420,토니모리,120964884180.0,189122389323,120539088548,68583300775,1268182951.0,1.7637658557269986,95.38441128278502
532,032980,바이온,78273909090.0,47366871505,8926579861,38440291644,820464153.0,2.036246494040778,95.40198533207581
1142,092130,이크레더블,240872000000.0,72763250330,20833717907,51929532423,2508378380.0,4.638439607696446,96.0269797892294
1195,049630,재영솔루텍,88501312020.0,178359534595,123211934664,55147599931,921628271.0,1.6048080447876563,96.02712373826475
729,099440,스맥,48099663085.0,191802307618,117578938664,74223368954,497098116.0,0.6480393407473839,96.76090400833465
357,026960,동서,3444635000000.0,1490718949853,127088584327,1363630365526,35484696882.0,2.5260767779040205,97.07381780531226
997,039200,오스코텍,984732715000.0,67416165714,18938216101,48477949613,10140217769.0,20.313002568407533,97.11159438907312
402,214680,디알텍,85723907055.0,92487200989,58747640103,33739560886,882688179.0,2.540753489491043,97.11686311707138
812,010780,아이에스동서,1387078009400.0,3806064754117,2432323666745,1373741087372,14259982412.0,1.0097084684665827,97.27066761546297
426,317120,라닉스,77397010000.0,31286710193,14875099893,16411610300,794856692.0,4.715991215072905,97.37228204653525
1346,056360,코위버,77394720000.0,145719857924,23780885686,121938972238,794323335.0,0.6347004454731773,97.4347807621691
1237,034940,조아제약,123454610595.0,83937704412,28431577172,55506127240,1265501791.0,2.224161849036975,97.5538805815882
51,024840,KBI메탈,64418907840.0,225045989410,129345198932,95700790478,658741465.0,0.6731282732174383,97.79088043288728
877,096630,에스코넥,116455678240.0,158862141387,107462031896,51400109491,1188318795.0,2.265669847656473,98.0003671826128
1152,006490,인스코비,371835818500.0,78693450778,33304628955,45388821823,3792270071.0,8.192233320133871,98.05098569943068
1208,054950,제이브이엠,181348380000.0,200655554213,63706528497,136949025716,1849336768.0,1.3242035060262043,98.06130670084639
366,001520,동양,410536588360.0,991068273935,215709467160,775358806775,4181441822.0,0.5294794935877125,98.18062903566567
109,036540,SFA반도체,1113396251310.0,604330601054,231882231621,372448369433,11323406087.0,2.989397572084927,98.32697359394808
522,018700,바른손,117591233130.0,51976764026,12175557216,39801206810,1195884883.0,2.954464011389106,98.32989345513785
36,007070,GS리테일,3424276049400.0,7198941093746,4569703621863,2629237471883,34276651814.0,1.3023837085919863,99.90112418160354
1540,069640,한세엠케이,65837542200.0,162581767521,85344047490,77237720031,658256071.0,0.852401419585865,100.01813139373233
709,258790,소프트캠프,65102294820.0,19723743542,4267791619,15455951923,650207547.0,4.212118098214403,100.12540629584541
683,011560,세보엠이씨,69182100000.0,270117719730,118525473480,151592246250,690258216.0,0.4563696475999675,100.2264057078605
1187,950140,잉글우드랩,184373796480.0,118548573412,53313861714,65234711697,1830194449.0,2.826314268642333,100.74000420050449
106,046140,SBS콘텐츠허브,187376835150.0,191646301370,37435976367,154210325003,1856507498.0,1.2150732134593114,100.92974865539703
988,046120,오르비텍,173280904200.0,107220175813,53367345209,53852830604,1714343915.0,3.2176749533223106,101.07709584048077
1406,340570,티앤엘,354787200000.0,83852955307,9963211040,73889744267,3507853000.0,4.801575692534262,101.14084028036523
127,036490,SK머티리얼즈,4089332822100.0,2081142910408,1570333061349,510809849059,40300310570.0,8.00558726428877,101.47149647884214
1021,115440,우리넷,76019374080.0,96581392293,37564385258,59017007035,747965307.0,1.2880926685237826,101.63489318094803
1595,010620,현대미포조선,3055574398500.0,3574999556000,1173692563000,2401306993000,29939784000.0,1.2724630409219817,102.05732942161507
1574,002680,한탑,38447183680.0,142535289242,81334914395,61200374847,375345821.0,0.6282181077504406,102.43136203719716
809,040910,아이씨디,227624203800.0,230153739352,53939088047,176214651305,2218520077.0,1.291743916378543,102.60182279161768
848,290740,액트로,78507085800.0,91734026789,17429371120,74304655669,764561188.0,1.0565567539902248,102.6825413481491
1014,193250,와이제이엠게임즈,138098294985.0,81940178761,17443853925,64496324836,1342119067.0,2.14118083993396,102.89571050777718
1263,086060,진바이오텍,47358228500.0,59740493866,15525608351,44214885515,458793542.0,1.0710924148821694,103.223398249141
832,001780,알루코,360511796480.0,733078756705,462669585503,270409171202,3487816599.0,1.3332084665526818,103.36317471032255
735,048870,시너지이노베이션,326887427940.0,161768430412,57478410280,104290020132,3143827166.0,3.1344075638901807,103.97754414594941
995,052420,오성첨단소재,186191675280.0,270865926726,72941963601,197923963125,1789593764.0,0.9407232572561696,104.04130760035437
1594,319400,현대무벡스,356296878360.0,177807996254,66265038648,111542957606,3419896519.0,3.194257046854874,104.18352613317772
137,005610,SPC삼립,652353080400.0,1157663377858,854364152066,303299225792,6241289919.0,2.1508563983192563,104.52215629562072
239,950220,네오이뮨텍(Reg.S),1162677718000.0,205488842716,16302015157,189186827559,11117649113.0,6.145658939375185,104.5794579575701
456,060240,룽투코리아,167833274400.0,81394033811,6088727828,75305305983,1600338503.0,2.2287045010863906,104.87360898046205
1369,045520,크린앤사이언스,132925000000.0,136284808347,84870406320,51414402027,1267450959.0,2.585365087591511,104.87585263644114
502,001810,무림SP,70397250000.0,294805669908,88318987437,206486682471,670065583.0,0.3409287667251225,105.06023855876806
516,214610,미코바이오메드,189312885000.0,72304826627,13990637757,58314188870,1788634581.0,3.246429191050497,105.84212505505617
930,236810,엔비티,145988663600.0,47546022035,9450103483,38095918552,1379221284.0,3.8321339699613497,105.8486156598494
263,142280,녹십자엠에스,167248881360.0,126317441437,66589877873,59727563564,1577727232.0,2.800195946060774,106.00620815043395
1315,047770,코데즈컴바인,103688729480.0,75933692368,26911546086,49022146282,977986068.0,2.1151405506305325,106.02270612304878
1398,200230,텔콘RF제약,283529198880.0,190837182070,95510450118,95326731952,2672722863.0,2.9742884611083262,106.082528347796
1537,009240,한샘,2108639948800.0,1253745600171,628877470076,624868130095,19865496608.0,3.3745359176494074,106.14584625842342
749,031440,신세계푸드,336905760000.0,895946186640,611605278008,284340908632,3165464918.0,1.1848655953900413,106.43168341061994
169,011040,경동제약,386148013300.0,294746362886,36796134889,257950227997,3623719404.0,1.4969865167341156,106.56123453536581
392,223250,드림씨아이에스,58854161600.0,48868730018,11807297163,37061432855,548806037.0,1.5880163573346548,107.24036842182186
1138,294090,이오플로우,678825714000.0,62500052622,34688976295,27811076327,6322844274.0,24.40846610963314,107.36081494073501
121,011790,SKC,6608018001000.0,5453244349636,3525997690352,1927246659284,61188034843.0,3.428734961956024,107.99526440022558
1376,054780,키이스트,253636348000.0,67047483567,24987809748,42059673819,2344220220.0,6.03039265334061,108.1964679922435
1297,025880,케이씨피드,52069897670.0,102476342193,49198445731,53277896462,480725153.0,0.9773264548298825,108.31531769256101
376,014820,동원시스템즈,1459420550000.0,1325102396378,703316062289,621786334089,13459457812.0,2.347141566143048,108.43085734841635
602,006110,삼아알미늄,261800000000.0,218085712752,106390270616,111695442136,2413819232.0,2.343873617342713,108.45882596729597
1347,282880,코윈테크,314571593600.0,148115680281,47842015142,100273665139,2876939257.0,3.1371307029012936,109.34245234222546
559,126340,비나텍,259217632800.0,91608190536,45540619695,46067570841,2366597646.0,5.626900400168204,109.53177158699836
1140,181340,이즈미디어,132433860000.0,52314703312,35141777227,17172926085,1206927854.0,7.711781867836532,109.72806664548153
1252,051160,지어소프트,256512168000.0,109455270593,88950677761,20504592832,2332088069.0,12.509985938354282,109.99248759503001
498,009680,모토닉,359700000000.0,435292099606,26059224892,409232874714,3264860490.0,0.8789616431753755,110.17316087524463
1548,226440,한송네오텍,98967937000.0,58484209059,22271091082,36213117977,896136906.0,2.73293056573746,110.43841218609515
799,067390,아스트,159055107860.0,483788469606,303914607159,179873862447,1439278614.0,0.8842591452488865,110.51029752881466
859,097780,에스맥,323213085000.0,453669043014,89708536390,363960506624,2915884540.0,0.8880443870079142,110.84563897032768
189,090150,광진윈텍,218715751800.0,108143840197,61843725587,46300114610,1968004931.0,4.723870634928435,111.135774283281
1401,108230,톱텍,316733630850.0,472285142257,49722730034,422562412223,2837066722.0,0.7495546733173449,111.64123437559394
1056,076080,웰크론한텍,94299859380.0,139486732232,75010787985,64475944247,844559047.0,1.4625587958626551,111.6557329117096
670,014910,성문전자,49788919635.0,41050039719,13908425769,27141613950,443307629.0,1.8344126376095626,112.31234559917759
953,010120,LS ELECTRIC,1770000000000.0,2558968700506,1156024684076,1402944016430,15728825774.0,1.2616326662157402,112.5322401959489
1573,054920,한컴위드,220657573420.0,212630808180,79074045654,133556762526,1953102875.0,1.652163239409489,112.97795740534148
1351,322780,코퍼스코리아,124608523890.0,49414507972,10871925549,38542582423,1100519240.0,3.233009208424,113.22702898860723
999,048260,오스템임플란트,1642857455000.0,998360016439,803273523415,195086493024,14452868974.0,8.421174780141708,113.6699888413449
457,039980,리노스,56867053230.0,84388002389,14396259763,69991742626,500099558.0,0.8124823171480154,113.71146468799718
1501,222980,한국맥널티,70583126500.0,69035921937,29692458629,39343463308,616583110.0,1.7940242308472067,114.47463505771347
252,041140,넥슨지티,438629192800.0,128105597779,12409312258,115696285521,3819329089.0,3.791212404311671,114.84456630440415
1018,070960,용평리조트,294575997960.0,925433237943,550200236382,375233001561,2563169912.0,0.7850482146680589,114.92644189559292
1240,063160,종근당바이오,226021634400.0,295033871924,129382719060,165651152864,1960344476.0,1.3644434734816746,115.29689662563163
830,001540,안국약품,130293775800.0,202660587754,59913632209,142746955545,1128889865.0,0.9127604529465834,115.41761498585161
1343,138490,코오롱플라스틱,596600000000.0,340345765682,136931362665,203414403017,5149431529.0,2.9329289920052526,115.85744885433158
1566,130660,한전산업,546050000000.0,157691693427,76514088620,81177604807,4701879903.0,6.726608912621105,116.13439970076581
